goal,foul,corner,offside,yellow_card,red_card,penalty,fastbreak,attempt_1,attempt_2,attempt_3,attempt_4,attempt_5,attempt_6,attempt_7,attempt_8,attempt_9,attempt_10,attempt_11,attempt_12,attempt_13,attempt_14,attempt_15,attempt_16,attempt_17,attempt_18,attempt_19,country
1,19,16,2,3,0,0,0,0,0,8,0,0,1,1,1,3,1,3,1,1,1,9,0,0,0,0,england
1,22,10,2,3,0,0,0,0,0,7,0,0,0,0,0,2,0,2,0,0,0,8,0,0,0,0,england
3,20,10,9,4,0,0,0,0,0,13,0,0,1,1,1,1,0,1,0,0,0,9,0,0,0,1,france
3,30,4,2,6,0,0,0,0,0,5,0,0,1,0,0,0,0,2,1,1,0,9,0,0,0,0,england
8,16,7,7,1,0,0,0,0,0,8,0,0,0,0,0,2,0,1,0,1,0,6,0,0,0,0,france
3,30,12,1,6,0,0,0,0,0,3,0,0,0,1,0,1,0,0,1,1,0,10,0,1,0,0,england
4,21,9,0,2,0,0,0,0,0,9,0,0,0,0,0,5,0,1,0,0,0,9,0,0,0,0,england
0,22,10,2,3,0,0,0,0,0,5,0,0,1,0,1,1,0,1,0,0,0,12,2,1,0,0,france
2,18,6,0,6,0,0,0,0,0,7,0,0,0,2,0,7,2,0,0,0,0,7,0,0,0,0,england
4,19,9,4,4,0,0,0,0,0,5,0,0,0,0,1,5,1,5,1,0,0,7,0,0,0,2,france
2,32,7,5,1,0,0,0,0,0,11,0,0,0,0,0,4,0,3,0,1,0,12,0,1,0,0,france
5,26,7,6,4,0,2,0,0,0,3,0,0,0,2,1,0,1,2,0,3,2,5,0,0,0,0,france
3,18,8,4,3,0,0,0,0,0,5,0,0,0,0,0,2,1,1,0,3,0,12,0,0,0,0,england
4,12,7,4,2,0,0,0,0,0,7,0,0,0,1,0,1,0,1,1,1,0,7,1,0,0,0,england
0,23,5,8,6,0,0,0,0,0,6,0,0,1,0,0,1,0,1,0,0,0,6,0,1,0,0,france
3,13,12,6,2,0,0,0,0,0,6,0,0,0,0,0,6,0,3,1,1,0,9,0,0,0,0,germany
0,34,9,4,4,0,0,0,0,0,7,0,0,0,0,0,3,0,2,0,0,0,16,0,0,0,0,germany
2,38,12,6,3,0,0,0,0,0,9,0,0,1,0,0,2,0,1,0,1,0,8,0,0,0,0,germany
1,31,3,5,4,0,1,0,0,0,7,0,0,0,0,0,1,0,2,0,1,1,10,0,0,0,0,france
1,24,5,4,3,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,england
4,26,6,2,5,0,0,0,0,0,5,0,0,0,0,0,0,1,4,1,1,0,8,0,1,0,0,england
2,28,6,6,6,1,0,0,0,0,5,0,0,0,1,0,3,0,2,1,1,0,10,0,0,0,0,spain
1,28,10,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,10,0,1,0,0,france
2,19,5,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,14,0,0,0,1,france
4,35,14,10,3,0,0,0,0,0,9,0,0,0,0,0,3,0,3,0,2,0,10,0,1,0,0,germany
3,26,6,3,3,0,0,0,0,0,4,0,0,0,0,1,2,1,1,0,1,0,10,0,0,0,0,germany
2,14,8,4,1,0,0,0,0,0,8,0,0,1,0,0,5,0,2,1,2,0,9,0,0,0,0,france
0,18,14,4,6,0,0,0,0,0,6,0,0,0,0,0,2,0,2,0,0,0,10,0,0,0,0,england
2,26,10,3,2,0,1,0,0,0,14,0,0,0,0,1,2,0,0,0,1,1,3,0,2,0,1,france
2,15,18,4,7,0,0,0,0,0,9,0,0,0,0,1,1,0,3,0,0,0,16,0,1,0,0,spain
1,39,9,3,4,0,0,0,0,0,10,0,0,0,2,1,0,0,4,1,0,0,5,0,0,0,0,germany
1,18,9,5,6,2,1,0,0,0,7,0,0,1,0,0,1,0,2,2,0,1,10,0,0,0,0,spain
0,29,6,2,3,0,0,0,0,0,5,0,0,0,0,0,2,0,1,1,0,0,7,0,0,0,0,england
4,29,8,5,8,0,1,0,0,0,7,0,0,0,0,0,1,0,3,0,0,1,11,0,0,0,0,france
3,38,8,7,4,0,0,0,0,0,3,0,0,1,0,0,1,1,3,0,1,0,7,0,0,0,0,spain
4,25,15,4,4,0,0,0,0,0,6,0,0,0,0,0,1,0,5,1,1,0,11,0,0,0,0,england
2,33,10,1,5,0,0,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,15,0,1,0,0,germany
2,20,15,4,1,0,0,0,0,0,5,0,0,0,0,0,6,0,1,0,1,0,20,0,0,0,0,england
4,28,7,3,4,0,1,0,0,0,7,0,0,3,0,0,3,0,2,0,0,1,6,1,0,0,0,germany
4,32,8,4,5,0,0,0,0,0,11,0,0,0,1,1,3,0,3,1,0,0,12,0,0,0,0,spain
2,24,9,5,3,0,0,0,0,0,6,0,0,0,0,0,2,2,4,0,1,0,11,0,1,0,0,germany
1,15,14,2,2,0,1,0,0,0,7,0,0,1,0,0,2,2,2,2,1,1,4,0,0,0,0,france
2,24,8,2,2,0,0,0,0,0,4,0,0,0,0,0,3,0,1,0,1,0,12,0,0,0,0,england
1,21,11,4,5,0,0,0,0,0,10,0,0,0,0,1,4,0,2,1,0,0,9,2,1,0,1,spain
1,33,6,4,4,0,0,0,0,0,6,0,0,0,2,1,1,0,0,1,2,0,10,0,1,0,0,france
2,21,7,7,4,0,0,0,0,0,4,0,0,0,0,0,2,0,0,2,2,0,8,1,0,0,0,spain
0,30,11,0,5,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1,8,0,1,0,0,france
4,17,12,5,1,0,0,0,0,0,10,0,0,0,1,2,1,0,1,2,1,0,9,0,0,0,0,england
2,19,9,2,4,1,0,0,0,0,9,0,0,0,0,0,2,0,2,1,1,0,13,0,0,0,0,england
3,20,4,2,1,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0,spain
0,27,6,6,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,7,0,2,0,0,spain
4,20,13,2,2,0,0,0,0,0,7,0,0,0,0,3,1,0,2,0,0,0,7,0,0,0,1,england
2,21,12,10,3,0,0,0,0,0,4,0,0,0,0,0,3,1,2,0,1,0,11,0,0,0,0,spain
5,21,9,10,5,0,0,0,0,0,9,0,0,0,0,0,4,0,2,0,0,0,19,0,0,0,0,germany
3,24,10,5,3,1,1,0,0,0,10,0,0,0,1,0,2,1,3,1,0,1,12,0,0,0,0,spain
4,27,15,3,3,0,0,0,0,0,11,0,0,0,0,0,2,1,5,1,1,0,6,1,0,0,0,france
1,27,5,1,5,0,0,0,0,0,8,0,0,0,0,0,1,1,2,0,0,0,11,0,0,0,0,spain
3,15,7,3,3,0,0,0,0,0,9,0,0,0,0,0,2,0,3,0,0,0,13,0,3,0,0,england
4,28,7,9,4,0,0,0,0,0,4,0,0,0,0,0,3,0,0,1,1,0,11,0,1,0,2,germany
6,28,15,2,4,0,0,0,0,0,6,0,0,0,0,1,7,0,2,1,2,0,11,0,0,0,0,england
4,16,15,5,3,0,0,0,0,0,12,0,0,0,0,1,2,0,0,0,1,0,5,0,0,0,0,france
2,20,11,6,3,0,0,0,0,0,3,0,0,0,1,0,2,1,2,0,1,0,14,1,0,0,0,germany
1,22,11,3,2,0,0,0,0,0,3,0,0,0,0,1,4,0,1,1,0,0,8,0,3,0,0,france
2,29,4,9,5,0,0,0,0,0,6,0,0,0,0,0,1,0,3,0,1,0,6,0,1,0,0,germany
0,23,9,3,4,0,0,0,0,0,5,0,0,0,0,0,3,1,1,0,0,0,6,0,0,0,0,england
1,26,15,3,3,0,0,0,0,0,7,0,0,0,0,0,4,0,1,1,0,0,11,1,0,0,1,italy
2,27,7,8,5,0,0,0,0,0,6,0,0,1,0,0,1,1,2,0,0,0,5,0,0,0,0,spain
4,22,10,4,3,0,0,0,0,0,9,0,0,0,0,2,1,0,0,0,1,0,9,0,0,0,0,england
1,22,7,5,4,0,1,0,0,0,3,0,0,0,0,0,3,1,1,0,0,1,13,0,0,0,0,france
9,23,10,8,4,0,0,0,0,0,11,0,0,0,1,0,1,0,3,0,0,0,12,0,0,0,1,england
2,28,12,5,3,0,0,0,0,0,7,0,0,0,1,0,1,5,1,0,2,0,9,1,0,0,0,germany
1,27,8,7,5,0,0,0,0,0,4,0,0,0,1,0,3,0,1,0,0,0,7,0,0,0,1,france
1,17,13,3,3,0,0,0,0,0,6,0,0,0,0,0,3,0,5,0,0,0,9,0,0,0,0,england
3,42,10,2,6,0,0,0,0,0,7,0,0,0,0,0,1,0,2,0,0,0,7,0,0,0,0,spain
1,16,10,0,3,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,21,0,0,0,0,england
6,31,11,6,1,0,0,0,0,0,9,0,0,0,1,1,2,0,2,0,1,0,7,1,0,0,1,germany
2,27,8,3,4,0,0,0,0,0,4,0,0,0,0,0,1,0,3,1,1,0,7,0,0,0,0,france
2,32,2,6,8,0,0,0,0,0,5,0,0,0,1,0,5,0,3,1,0,0,14,0,1,0,0,italy
3,29,12,9,5,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,2,0,10,0,0,0,0,spain
6,25,11,2,4,1,2,0,0,0,8,0,0,0,0,0,3,0,2,1,1,2,9,1,0,0,0,france
3,30,11,3,0,0,0,0,0,0,8,0,0,0,0,0,2,2,1,2,2,0,11,0,0,0,0,germany
3,28,10,2,3,0,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0,0,12,0,0,0,0,spain
3,28,11,2,1,0,1,0,0,0,3,0,0,0,0,0,2,0,3,1,2,1,9,0,3,0,0,france
4,31,6,10,10,0,1,0,0,0,12,0,0,0,1,0,0,0,3,0,1,1,4,0,0,0,0,spain
2,19,14,5,4,0,0,0,0,0,14,0,0,0,0,0,5,0,1,0,0,0,13,0,0,0,0,england
6,29,14,5,3,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,4,0,11,0,0,0,0,spain
0,19,9,6,3,0,1,0,0,0,5,0,0,1,0,0,3,0,1,1,1,1,13,0,1,0,0,germany
3,22,10,4,4,0,0,0,0,0,8,0,0,0,1,0,2,1,1,1,1,1,8,0,0,0,0,england
0,30,8,3,5,0,0,0,0,0,7,0,0,0,0,0,1,0,1,0,0,0,11,0,0,0,0,italy
3,20,12,3,4,0,0,0,0,0,11,0,0,0,1,0,4,1,0,1,1,0,7,0,0,0,0,italy
2,42,7,6,5,0,0,0,0,0,10,0,0,0,0,0,2,0,2,1,0,0,8,0,0,0,0,italy
2,19,11,7,4,0,0,0,0,0,9,0,0,0,0,1,3,2,1,0,0,0,13,0,0,0,0,italy
0,25,6,7,1,0,0,0,0,0,11,0,0,0,0,1,0,0,2,1,0,0,10,0,0,0,0,germany
2,30,8,5,6,0,0,0,0,0,7,0,0,0,0,2,2,0,2,0,0,0,5,0,0,0,0,italy
2,29,10,6,8,0,0,0,0,0,7,0,0,0,3,1,1,0,2,0,0,0,6,0,0,0,0,spain
4,26,10,3,5,0,2,0,0,0,8,0,0,1,1,0,1,0,2,1,1,2,10,0,0,0,1,italy
2,32,4,4,3,0,0,0,0,0,7,0,0,1,0,0,2,0,3,1,0,0,14,0,3,0,0,france
1,20,13,5,2,0,0,0,0,0,7,0,0,1,1,1,3,2,2,0,2,0,10,0,0,0,0,spain
0,18,16,3,2,1,1,0,0,0,11,0,0,0,1,0,0,0,0,0,0,1,12,0,0,0,0,italy
1,27,11,1,4,0,0,0,0,0,5,0,0,0,1,0,1,0,3,0,0,0,11,0,0,0,0,italy
3,19,10,3,5,0,0,0,0,0,5,0,0,0,0,1,3,0,2,0,0,0,9,0,0,0,0,england
5,20,11,5,1,0,0,0,0,0,9,0,0,0,0,1,0,0,1,0,0,0,10,0,0,0,1,france
2,33,10,1,8,0,0,0,0,0,6,0,0,0,0,1,2,0,3,1,1,0,6,2,0,0,0,spain
3,20,13,8,2,0,0,0,0,0,15,0,0,0,1,1,2,2,3,0,0,0,3,0,0,0,0,france
6,30,9,4,6,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,1,0,19,0,0,0,1,germany
4,18,10,2,2,0,0,0,0,0,7,0,0,0,0,0,2,2,0,0,0,0,7,1,0,0,0,england
1,34,11,8,3,0,0,0,0,0,5,0,0,1,0,0,2,0,1,0,0,0,14,0,0,0,0,france
1,18,13,4,3,0,0,0,0,0,9,0,0,0,0,0,2,0,2,0,2,0,7,1,0,0,0,england
0,21,21,7,3,0,0,0,0,0,10,0,0,1,0,1,1,0,3,0,0,0,12,0,0,0,0,spain
5,26,9,4,5,0,1,0,0,0,7,0,0,0,0,1,6,2,3,0,0,1,11,2,0,0,0,germany
2,25,10,2,1,0,0,0,0,0,8,0,0,0,0,0,2,0,2,0,0,0,15,0,0,0,0,italy
0,19,10,1,5,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,1,9,0,0,0,0,england
4,22,10,1,2,0,0,0,0,0,2,0,0,0,0,0,6,1,0,1,1,0,10,0,0,0,1,england
6,22,11,0,3,0,0,0,0,0,14,0,0,0,2,0,3,0,1,0,1,0,19,0,0,0,1,england
4,22,3,4,7,0,0,0,0,0,7,0,0,0,0,0,5,0,4,2,0,0,12,0,0,0,0,england
1,21,16,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,4,2,0,0,16,1,0,0,0,england
4,27,13,5,6,0,0,0,0,0,10,0,0,0,0,0,5,0,1,0,3,0,11,0,1,0,1,spain
2,20,10,4,5,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,16,0,0,0,0,england
1,27,7,3,3,0,0,0,0,0,7,0,0,1,0,0,2,0,3,1,0,0,9,0,1,1,1,france
4,37,5,4,6,0,1,0,0,0,7,0,0,0,2,1,3,0,2,0,1,1,6,0,0,1,0,germany
2,25,8,9,0,0,0,0,0,0,8,0,0,0,0,0,1,0,2,0,1,0,8,0,0,0,0,france
2,17,10,5,3,0,0,0,0,0,5,0,0,1,0,0,0,0,1,1,0,0,8,0,0,0,0,france
4,21,8,3,5,0,0,0,0,0,10,0,0,1,0,0,2,1,2,0,0,0,3,0,0,0,0,germany
3,22,8,3,11,0,1,0,0,0,10,0,0,0,1,0,1,0,0,0,1,1,16,0,0,0,0,spain
0,30,6,4,2,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,6,0,0,0,0,germany
2,25,4,4,2,0,0,0,0,0,5,0,0,0,0,0,1,0,3,0,1,0,12,1,0,0,1,france
1,15,8,3,1,0,0,0,0,0,5,0,0,0,0,0,1,0,3,1,1,0,13,0,0,0,1,italy
2,20,6,7,2,0,0,0,0,0,8,0,0,0,0,0,2,0,1,0,1,0,5,0,0,0,0,spain
2,33,6,5,3,0,0,0,0,0,9,0,0,0,0,0,4,0,2,0,0,0,6,0,0,0,0,germany
1,21,8,3,1,0,0,0,0,0,6,0,0,0,0,0,1,0,1,1,0,0,6,0,0,0,1,france
2,29,11,6,3,0,0,0,0,0,8,0,0,0,0,0,2,0,2,3,1,0,21,0,0,0,0,germany
2,31,8,3,7,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,1,italy
4,25,14,5,2,0,1,0,0,0,6,0,0,0,0,1,2,0,2,1,0,1,6,0,0,0,0,spain
0,30,15,4,6,0,0,0,0,0,2,0,0,0,1,0,3,0,5,1,2,0,13,0,1,0,0,italy
2,36,10,4,3,0,0,0,0,0,6,0,0,0,0,0,2,1,2,0,2,0,11,0,0,0,0,france
0,22,14,2,5,0,0,0,0,0,8,0,0,0,0,1,2,0,2,0,1,0,9,0,0,0,0,spain
3,31,13,3,8,0,1,0,0,0,9,0,0,0,0,0,2,0,2,3,2,1,7,0,0,0,0,italy
4,17,4,2,1,0,0,0,0,0,9,0,0,0,0,0,1,0,3,0,0,0,13,0,1,0,1,england
3,31,8,4,4,0,0,0,0,0,4,0,0,0,0,1,4,0,1,1,0,0,12,0,1,0,0,italy
9,33,9,7,8,0,1,0,0,0,6,0,0,0,1,0,1,0,3,0,4,1,7,0,0,0,1,italy
5,31,11,9,4,0,1,0,0,0,4,0,0,1,0,0,2,0,3,0,0,1,12,0,1,0,1,spain
3,23,6,7,2,0,1,0,0,0,4,0,0,0,0,0,0,1,4,0,0,1,8,0,0,0,0,france
1,21,17,8,4,0,1,0,0,0,9,0,0,0,0,0,6,0,4,0,0,1,20,0,0,0,0,italy
7,25,7,6,1,1,0,0,0,0,7,0,0,0,2,0,6,0,3,0,2,0,15,1,0,0,0,italy
4,25,8,7,1,0,0,0,0,0,6,0,0,0,0,0,2,0,3,0,0,0,6,0,0,0,1,france
2,33,13,2,8,0,1,0,0,0,5,0,0,0,1,0,0,1,0,0,1,1,10,0,0,0,0,spain
1,31,11,6,7,0,0,0,0,0,9,0,0,0,0,0,2,0,7,1,2,0,10,0,0,0,0,germany
2,32,6,4,6,0,0,0,0,0,5,0,0,0,0,0,2,0,2,0,3,0,9,0,0,0,0,germany
3,19,15,6,6,0,1,0,0,0,7,0,0,0,1,0,4,1,2,2,1,1,12,1,0,0,1,italy
4,18,13,2,4,0,0,0,0,0,5,0,0,0,0,0,1,0,2,0,2,0,17,0,0,0,1,england
1,32,11,4,5,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,10,0,2,0,0,spain
2,17,17,5,3,0,0,0,0,0,7,0,0,1,1,0,1,0,0,1,1,0,11,0,0,0,0,spain
3,26,11,4,2,0,0,0,0,0,8,0,0,0,0,0,1,0,2,0,0,0,4,0,0,0,0,france
4,26,9,8,8,0,0,0,0,0,5,0,0,0,1,0,3,1,0,1,3,0,6,1,0,0,1,0
1,25,7,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,3,1,0,0,16,0,0,0,0,italy
4,22,6,6,5,0,0,0,0,0,13,0,0,0,0,0,0,1,1,1,1,0,17,0,1,0,0,england
6,21,10,4,5,0,2,0,0,0,11,0,0,0,0,0,3,1,1,1,0,2,15,0,0,0,1,france
0,27,12,4,6,0,0,0,0,0,8,0,0,0,0,1,2,0,2,0,0,0,7,0,0,0,0,germany
10,14,5,6,2,0,1,0,0,0,9,0,0,0,0,0,5,0,1,0,1,1,16,0,0,0,0,spain
6,28,11,5,5,0,2,0,0,0,12,0,0,0,0,0,2,0,2,0,0,2,14,0,0,0,0,germany
3,24,14,5,1,0,0,0,0,0,5,0,0,1,0,0,3,0,4,2,0,0,8,0,0,0,1,france
4,27,10,3,5,0,1,0,0,0,6,0,0,0,0,1,3,1,0,0,3,1,9,1,0,0,0,italy
2,32,8,11,3,0,1,0,0,0,7,0,0,1,0,0,1,0,1,0,1,1,16,0,0,0,1,germany
4,19,11,1,6,0,0,0,0,0,6,0,0,0,0,1,2,0,1,0,2,0,16,0,0,0,1,england
1,28,12,6,6,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,10,1,0,0,0,spain
4,27,4,4,7,1,1,0,0,0,5,0,0,1,0,0,2,1,4,1,0,1,8,0,0,0,0,germany
3,36,12,5,2,0,0,0,0,0,8,0,0,0,1,0,2,2,2,0,0,0,13,0,0,0,1,france
2,20,12,5,1,0,0,0,0,0,12,0,0,0,2,0,1,0,2,1,0,0,12,0,1,0,0,germany
4,25,12,1,5,0,0,0,0,0,3,0,0,1,1,0,3,0,4,0,1,0,11,0,0,0,0,england
1,22,4,4,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,9,0,0,0,0,france
4,22,8,4,2,0,0,0,0,0,7,0,0,1,1,0,2,0,1,0,0,0,17,0,0,0,0,france
1,25,6,2,6,0,0,0,0,0,7,0,0,0,0,0,3,0,2,0,0,0,4,0,0,0,0,england
0,26,6,3,3,0,0,0,0,0,5,0,0,0,0,0,6,1,1,0,1,0,17,0,0,0,0,england
3,19,10,3,4,0,0,0,0,0,5,0,0,0,0,0,2,0,1,1,1,0,5,0,0,0,1,england
2,35,13,4,2,0,0,0,0,0,11,0,0,0,0,0,1,1,2,0,0,0,12,0,0,0,0,germany
4,22,9,6,4,0,1,0,0,0,13,0,0,0,0,0,0,0,2,1,0,1,4,1,0,0,0,spain
8,17,6,8,2,1,0,0,0,0,8,0,0,0,0,0,1,0,4,1,2,2,13,0,0,0,0,england
6,26,16,7,4,0,0,0,0,0,16,0,0,0,0,0,3,1,3,2,0,0,4,0,0,0,0,spain
1,18,15,2,4,0,0,0,0,0,9,0,0,0,0,0,1,0,1,0,1,0,5,0,0,0,0,england
0,25,7,7,4,0,0,0,0,0,4,0,0,0,0,0,2,1,3,0,0,0,9,0,1,0,0,germany
5,35,9,6,5,0,0,0,0,0,5,0,0,0,0,0,4,0,2,0,3,0,8,0,0,0,0,italy
1,22,11,5,5,0,1,0,0,0,8,0,0,0,0,1,0,0,1,1,2,1,18,0,0,0,0,italy
2,27,6,6,4,0,0,0,0,0,9,0,0,0,0,1,1,0,1,1,0,0,7,0,1,0,0,france
2,28,15,2,9,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,1,0,10,0,0,0,0,england
2,26,6,7,2,0,0,0,0,0,7,0,0,0,0,0,1,0,2,0,1,0,5,0,0,0,0,italy
0,40,10,1,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,16,0,0,0,0,italy
1,23,9,3,4,0,0,0,0,0,2,0,0,0,0,0,1,2,2,0,0,0,11,0,0,0,0,italy
1,27,12,5,4,0,0,0,0,0,8,0,0,0,0,0,1,0,1,0,0,0,14,0,1,0,0,france
3,32,20,6,9,0,0,0,0,0,11,0,0,1,0,0,7,0,2,0,0,0,12,0,1,0,1,spain
1,29,8,2,5,0,0,0,0,0,3,0,0,0,0,1,3,1,3,1,1,0,8,0,0,0,0,france
5,19,9,3,4,0,0,0,0,0,7,0,0,0,0,1,2,0,3,0,2,2,10,0,0,0,0,england
2,25,7,2,6,0,0,0,0,0,4,0,0,1,0,1,2,0,1,0,0,0,17,0,0,0,0,italy
1,25,10,2,5,0,0,0,0,0,11,0,0,1,0,0,1,1,3,0,1,0,8,0,0,0,0,italy
5,20,8,5,3,1,1,0,0,0,10,0,0,0,0,0,5,0,1,0,0,1,8,1,0,0,0,spain
5,19,11,6,2,1,1,0,0,0,6,0,0,2,0,0,3,0,1,1,0,1,14,0,1,0,0,germany
4,34,11,1,8,0,1,0,0,0,9,0,0,0,0,0,1,0,2,0,1,1,9,1,0,0,0,spain
1,32,11,6,5,0,0,0,0,0,7,0,0,0,0,0,8,0,1,0,1,0,21,0,1,0,0,italy
0,24,11,1,0,0,0,0,0,0,10,0,0,0,0,0,0,1,1,0,0,0,7,0,0,0,0,france
3,37,7,3,9,0,1,0,0,0,2,0,0,0,0,0,2,0,1,0,0,1,13,0,0,0,0,spain
3,27,17,3,6,0,1,0,0,0,4,0,0,0,0,0,1,0,2,0,1,1,7,0,0,0,0,spain
3,29,11,6,7,0,0,0,0,0,6,0,0,0,0,0,2,0,7,0,0,0,8,0,0,0,0,germany
3,21,12,8,6,0,0,0,0,0,10,0,0,0,0,0,1,1,4,0,1,0,6,0,1,0,1,france
4,33,8,10,6,0,0,0,0,0,9,0,0,0,0,1,0,0,3,0,1,0,14,0,0,0,0,italy
6,32,7,0,6,1,1,0,0,0,10,0,0,0,1,0,0,0,2,0,2,1,7,0,0,0,1,germany
4,15,12,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6,2,0,0,11,0,0,0,0,germany
6,26,10,4,3,0,3,0,0,0,11,0,0,0,1,0,2,0,1,2,0,3,13,0,0,0,0,spain
4,39,12,7,6,0,0,0,0,0,8,0,0,2,1,0,2,0,4,0,1,0,1,1,1,0,0,germany
5,28,9,7,2,0,1,0,0,0,15,0,0,0,0,0,1,0,3,0,1,1,10,0,0,0,0,france
4,19,9,4,4,0,0,0,0,0,12,0,0,1,0,1,1,1,4,2,0,0,13,0,0,0,0,germany
1,16,15,4,8,0,0,0,0,0,7,0,0,0,0,1,1,2,1,1,0,0,14,0,0,0,0,spain
6,19,9,11,5,0,0,0,0,0,8,0,0,0,1,0,4,0,4,0,0,0,10,0,0,0,0,italy
3,21,6,5,0,0,0,0,0,0,11,0,0,0,1,0,2,0,0,0,0,0,9,0,0,0,0,france
3,31,3,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,1,1,4,0,9,0,2,0,0,spain
1,34,15,6,5,0,0,0,0,0,7,0,0,0,0,0,1,1,0,2,0,0,10,0,1,0,0,france
3,45,7,3,4,0,0,0,0,0,7,0,0,0,0,0,2,0,1,2,1,0,8,0,0,0,0,italy
1,24,8,4,8,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,9,0,1,0,0,spain
0,26,10,3,4,0,0,0,0,0,7,0,0,1,0,0,2,0,2,0,0,0,4,0,0,0,0,spain
0,21,10,4,4,1,1,0,0,0,3,0,0,0,1,0,1,0,2,0,1,1,9,0,1,0,0,france
1,29,12,4,9,0,0,0,0,0,12,0,0,0,0,0,2,1,3,3,0,0,3,1,0,0,0,spain
2,27,17,2,4,0,1,0,0,0,8,0,0,0,0,0,0,0,3,0,1,1,17,2,0,0,1,italy
1,29,13,4,2,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,8,1,0,0,0,france
1,26,13,6,5,0,0,0,0,0,12,0,0,0,0,0,2,0,2,1,2,0,9,0,0,0,0,germany
1,23,8,3,2,0,0,0,0,0,8,0,0,0,1,0,0,0,2,0,0,0,10,0,0,0,0,france
3,23,14,2,6,0,0,0,0,0,4,0,0,1,1,0,2,0,1,0,0,0,8,0,0,0,1,italy
1,17,8,4,2,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,8,0,2,0,0,germany
3,25,8,8,4,0,0,0,0,0,10,0,0,1,0,0,0,0,3,0,0,0,9,0,0,0,0,italy
4,18,11,0,1,0,0,0,0,0,5,0,0,0,1,0,3,2,3,0,0,0,13,0,0,0,0,france
1,24,11,5,5,0,0,0,0,0,7,0,0,0,0,0,1,1,0,0,0,0,7,0,0,0,0,germany
2,14,5,4,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,1,0,0,14,0,0,0,0,france
2,25,12,0,8,0,0,0,0,0,7,0,0,0,0,0,3,0,2,1,0,0,8,1,0,0,0,spain
3,23,8,3,3,0,1,0,0,0,6,0,0,1,1,0,0,0,2,0,0,1,17,1,1,0,0,italy
0,22,14,4,4,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,14,0,0,0,0,italy
1,35,18,2,2,0,0,0,0,0,7,0,0,0,1,1,5,0,3,1,3,0,14,1,0,0,0,germany
4,27,11,9,4,0,0,0,0,0,10,0,0,0,0,0,7,0,4,0,1,0,11,0,0,0,0,italy
2,34,11,8,4,0,0,0,0,0,8,0,0,0,0,0,3,0,1,2,2,0,6,0,0,0,0,france
3,33,6,0,4,0,0,0,0,0,8,0,0,1,0,0,3,0,1,0,0,0,7,1,0,0,0,spain
1,26,9,6,4,0,0,0,0,0,8,0,0,1,0,0,4,0,3,0,0,0,13,0,0,0,0,italy
2,32,10,5,3,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,spain
1,26,4,1,6,0,0,0,0,0,7,0,0,1,0,1,1,2,1,1,1,0,14,0,1,0,0,spain
0,33,9,5,3,0,0,0,0,0,6,0,0,0,0,1,1,0,4,1,0,0,9,0,0,0,0,germany
4,27,7,2,7,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,2,1,6,0,0,0,0,spain
3,21,17,6,4,1,0,0,0,0,9,0,0,0,0,1,1,0,2,1,2,0,4,0,0,0,0,england
2,31,12,6,7,0,1,0,0,0,4,0,0,1,0,1,0,1,3,0,0,1,6,0,2,1,0,spain
3,20,12,6,0,0,0,0,0,0,8,0,0,0,1,1,4,0,2,1,0,0,8,0,0,0,0,germany
